title,price,link
"Motorola G64 5G (Ice Lilac, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Upto 16GB RAM with RAM Boost | 50MP (OIS) + 8MP | 16MP Front Camera | MediaTek Dimensity 7025 Processor | 6000 mAh Battery",No price found,https://www.amazon.in/Motorola-Expandable-MediaTek-Dimensity-Processor/dp/B0D3BKCX5Q/ref=sr_1_144?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.UiTPC3c1sY9AIrNn6RIWprnptH2bJ-zL-IwsWmKCh5gnSUg_CcZR2GFbOlP8Ff6U1jWx9WueAUnbLuOQ0mMrhXZyblaFp4_fTUoq9KphP9fcb2jSsb1Zb-4jFvn-d8o2J4VRSFKn6SjDoHqMY9WkIVW7wu4VA-uY1Y2ea_ZY-E1p6qQ73BoX0tIYonkv1__GRRwgyW5J55Hdcq7XG7h-wXh_BZhgK_O3-NJQDDGG934.30pW94JfLxb0Q_Of96oBbfATNzfmYFVydkbV7kD57wY&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213529&sprefix=Mobile%2Caps%2C320&sr=8-144
"VIVO T4x (Pronto Purple, 6GB + 128GB)","14,649",https://www.amazon.in/VIVO-T4x-Pronto-Purple-128GB/dp/B0F191HC5V/ref=sr_1_145?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.UiTPC3c1sY9AIrNn6RIWprnptH2bJ-zL-IwsWmKCh5gnSUg_CcZR2GFbOlP8Ff6U1jWx9WueAUnbLuOQ0mMrhXZyblaFp4_fTUoq9KphP9fcb2jSsb1Zb-4jFvn-d8o2J4VRSFKn6SjDoHqMY9WkIVW7wu4VA-uY1Y2ea_ZY-E1p6qQ73BoX0tIYonkv1__GRRwgyW5J55Hdcq7XG7h-wXh_BZhgK_O3-NJQDDGG934.30pW94JfLxb0Q_Of96oBbfATNzfmYFVydkbV7kD57wY&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213529&sprefix=Mobile%2Caps%2C320&sr=8-145
"Nokia 235 4G | All-New 4G Keypad Phone with Dual SIM, Scan & Pay UPI, Rear Camera, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Blue","3,582",https://www.amazon.in/Nokia-All-New-Keypad-Wireless-Bluetooth/dp/B0D5HP289W/ref=sr_1_146?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.UiTPC3c1sY9AIrNn6RIWprnptH2bJ-zL-IwsWmKCh5gnSUg_CcZR2GFbOlP8Ff6U1jWx9WueAUnbLuOQ0mMrhXZyblaFp4_fTUoq9KphP9fcb2jSsb1Zb-4jFvn-d8o2J4VRSFKn6SjDoHqMY9WkIVW7wu4VA-uY1Y2ea_ZY-E1p6qQ73BoX0tIYonkv1__GRRwgyW5J55Hdcq7XG7h-wXh_BZhgK_O3-NJQDDGG934.30pW94JfLxb0Q_Of96oBbfATNzfmYFVydkbV7kD57wY&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213529&sprefix=Mobile%2Caps%2C320&sr=8-146
"realme 14x 5G Smartphone 8+128GB, 6.67-inch Screen, 120Hz Display, 6000mAh Battery, 80MP, MediaTek Dimensity 6300, ArmorShell Protection, IP69","15,199",https://www.amazon.in/realme-Smartphone-6-67-inch-ArmorShell-Protection/dp/B0F3VWLMLK/ref=sr_1_147?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.UiTPC3c1sY9AIrNn6RIWprnptH2bJ-zL-IwsWmKCh5gnSUg_CcZR2GFbOlP8Ff6U1jWx9WueAUnbLuOQ0mMrhXZyblaFp4_fTUoq9KphP9fcb2jSsb1Zb-4jFvn-d8o2J4VRSFKn6SjDoHqMY9WkIVW7wu4VA-uY1Y2ea_ZY-E1p6qQ73BoX0tIYonkv1__GRRwgyW5J55Hdcq7XG7h-wXh_BZhgK_O3-NJQDDGG934.30pW94JfLxb0Q_Of96oBbfATNzfmYFVydkbV7kD57wY&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213529&sprefix=Mobile%2Caps%2C320&sr=8-147
"Amazon Basics 3110 Aluminium Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smartphone, GoPro, Cameras",299,https://www.amazon.in/Amazon-Aluminium-Lightweight-Smartphone-Cameras/dp/B0DGH4C82V/ref=sr_1_148?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.UiTPC3c1sY9AIrNn6RIWprnptH2bJ-zL-IwsWmKCh5gnSUg_CcZR2GFbOlP8Ff6U1jWx9WueAUnbLuOQ0mMrhXZyblaFp4_fTUoq9KphP9fcb2jSsb1Zb-4jFvn-d8o2J4VRSFKn6SjDoHqMY9WkIVW7wu4VA-uY1Y2ea_ZY-E1p6qQ73BoX0tIYonkv1__GRRwgyW5J55Hdcq7XG7h-wXh_BZhgK_O3-NJQDDGG934.30pW94JfLxb0Q_Of96oBbfATNzfmYFVydkbV7kD57wY&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213529&sprefix=Mobile%2Caps%2C320&sr=8-148
"FASHNEX Premium Knee Support Open Patella, Breathable Knee Cap Brace for Arthritis, Pain Relief, Sports for Men & Women (Design A - SINGLE (Black),Non toxic, Free Size)",499,No link found
Related searches,No price found,https://www.amazon.in/s?k=mobile+phone&ref=rsl_sug_0_0&pd_rd_w=R22jh&content-id=amzn1.sym.b5876297-ded6-4475-876b-d315610bb575:amzn1.sym.b5876297-ded6-4475-876b-d315610bb575&pf_rd_p=b5876297-ded6-4475-876b-d315610bb575&pf_rd_r=Q9ST6SKPJBDQDZDF163D&pd_rd_wg=isIwQ&pd_rd_r=aecee46e-273e-4b08-8c95-fb450b694c2c&qid=1749213529
Related searches,No price found,https://www.amazon.in/s?k=mobile+phone&ref=rsl_sug_0_0&pd_rd_w=R22jh&content-id=amzn1.sym.b5876297-ded6-4475-876b-d315610bb575:amzn1.sym.b5876297-ded6-4475-876b-d315610bb575&pf_rd_p=b5876297-ded6-4475-876b-d315610bb575&pf_rd_r=Q9ST6SKPJBDQDZDF163D&pd_rd_wg=isIwQ&pd_rd_r=aecee46e-273e-4b08-8c95-fb450b694c2c&qid=1749213529
Results,587,No link found
"Acer Super ZX 5G (Carbon Black, 6GB RAM, 128GB Storage) | 120 Hz FHD+ Display | 5000 mAh Ultra-Thin Battery | Dimensity 6300 5G Processor | Sony 64MP AI Camera","10,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUwNDE2NDc2OTY3NDExOjE3NDkyMTM1NDE6c3BfYXRmX25leHQ6MzAwNTcyNzAzMTQ1NjMyOjowOjo&url=%2FStorage-Display-Ultra-Thin-Dimensity-Processor%2Fdp%2FB0F4DG9ZH5%2Fref%3Dsr_1_145_sspa%3Fcrid%3DNZN6KNCSII19%26dib%3DeyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0%26dib_tag%3Dse%26keywords%3Dmobile%2Bphone%2Bunder%2B20000%26qid%3D1749213541%26sprefix%3DMobile%252Caps%252C320%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"iQOO Z10 5G (Silver, 8GB RAM, 128GB Stroage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment","21,998",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDE0NDE3Nzk1MjU5Mjc3OjE3NDkyMTM0Mzc6c3BfYXRmOjMwMDU0Mjg1MzY1MjkzMjo6MDo6&url=%2FiQOO-Stroage-Snapdragon-Processor-Brightest%2Fdp%2FB0F2HCGXTB%2Fref%3Dsr_1_2_sspa%3Fcrid%3DNZN6KNCSII19%26dib%3DeyJ2IjoiMSJ9.9d3JJHt_Mb7bCieb19LZEJ47ubcMMh0Obcwkk0fmXO8zJULqs1_6SOhCDEFQg_43lASRMDYJJvzIopRRSJpkahYbCTKQfdPtyUPWilcYc6iUFEqZJkBdqrNdYSXQkBSxCm24MuK0scqoea1ZQ2Re9LDXjIjMZnRfERqpblWVCKDUWUBe1d0D-iO6I4-1hvJWAnr1KV-y8DsdzH028_wt1zgIBwTyVOfvkAW2oGfDGYw.e55EiqGeoFcoinWqzNMVrXv-JOjEE4On5dizBI9TIfo%26dib_tag%3Dse%26keywords%3Dmobile%2Bphone%2Bunder%2B20000%26qid%3D1749213437%26sprefix%3DMobile%252Caps%252C320%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Samsung Galaxy M06 5G (Blazing Black, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands | 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger","9,198",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX6S111L/ref=sr_1_18?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.9d3JJHt_Mb7bCieb19LZEJ47ubcMMh0Obcwkk0fmXO8zJULqs1_6SOhCDEFQg_43lASRMDYJJvzIopRRSJpkahYbCTKQfdPtyUPWilcYc6iUFEqZJkBdqrNdYSXQkBSxCm24MuK0scqoea1ZQ2Re9LDXjIjMZnRfERqpblWVCKDUWUBe1d0D-iO6I4-1hvJWAnr1KV-y8DsdzH028_wt1zgIBwTyVOfvkAW2oGfDGYw.e55EiqGeoFcoinWqzNMVrXv-JOjEE4On5dizBI9TIfo&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213437&sprefix=Mobile%2Caps%2C320&sr=8-18
"Samsung Galaxy M16 5G (Mint Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | 25W Fast Charging | 6 Gen. of OS Upgrades | Without Charger","11,498",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUwNDE2NDc2OTY3NDExOjE3NDkyMTM1NDE6c3BfYXRmX25leHQ6MzAwNDk3MjA5NDQzODMyOjowOjo&url=%2FSamsung-MediaTek-Dimensity-Charging-Upgrades%2Fdp%2FB0DX6QQMGK%2Fref%3Dsr_1_146_sspa%3Fcrid%3DNZN6KNCSII19%26dib%3DeyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0%26dib_tag%3Dse%26keywords%3Dmobile%2Bphone%2Bunder%2B20000%26qid%3D1749213541%26sprefix%3DMobile%252Caps%252C320%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Amazon Basics 3110 Aluminium Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smartphone, GoPro, Cameras",299,https://www.amazon.in/Amazon-Aluminium-Lightweight-Smartphone-Cameras/dp/B0DGH4C82V/ref=sr_1_147?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-147
"Samsung Galaxy M16 5G (Mint Green, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | 25W Fast Charging | 6 Gen. of OS Upgrades | Without Charger","12,998",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX798LW2/ref=sr_1_148?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-148
POCO X6 Pro 5G (POCO Yellow 8GB RAM 256GB Storage),"19,989",https://www.amazon.in/POCO-Pro-Yellow-256GB-Storage/dp/B0CSDQY4X7/ref=sr_1_149?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-149
"realme 13+ 5G (Dark Purple, 8GB RAM, 256GB Storage) 6.67"" AMOLED Display | 80W Ultra Charging DAK | Dimensity 7300E Processor","16,839",https://www.amazon.in/realme-Storage-Charging-Dimensity-Processor/dp/B0DG3NZY63/ref=sr_1_150?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-150
"POCO M7 5G, Ocean Blue (6GB, 128GB)","10,499",https://www.amazon.in/POCO-Ocean-Blue-6GB-128GB/dp/B0F135PGDX/ref=sr_1_151?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-151
"Tecno CAMON 30 5G (Uyuni Salt White, 8GB+256GB) | 100MP OIS Camera + 50MP Auto Focus Selfie | 6.78"" LTPS AMOLED Display | MediaTek Dimensity 7020 | 5000mAh Battery & 33W Charger","19,999",https://www.amazon.in/Display-MediaTek-Dimensity-5000mAh-Battery/dp/B0D1CSXJRX/ref=sr_1_152?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-152
"Nokia All-New 105 Dual Sim Keypad Phone with Built-in UPI Payments, Long-Lasting Battery, Wireless FM Radio | Cyan","1,199",https://www.amazon.in/Nokia-All-New-Payments-Long-Lasting-Wireless/dp/B0CBMG2JFF/ref=sr_1_153?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-153
"Redmi A3X (Midnight Black, 3GB RAM, 64GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",No price found,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_154?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-154
"Redmi Note 14 5G (Titan Black, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera","19,999",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUwNDE2NDc2OTY3NDExOjE3NDkyMTM1NDE6c3BfbXRmOjMwMDQzNTAwOTg3NTYzMjo6MDo6&url=%2FRedmi-Note-14-5G-Dimensity%2Fdp%2FB0DPFVDFT3%2Fref%3Dsr_1_155_sspa%3Fcrid%3DNZN6KNCSII19%26dib%3DeyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0%26dib_tag%3Dse%26keywords%3Dmobile%2Bphone%2Bunder%2B20000%26qid%3D1749213541%26sprefix%3DMobile%252Caps%252C320%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Redmi 13 5G, Hawaiian Blue, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment","12,499",https://www.amazon.in/Redmi-Hawaiian-Largest-Display-Segment/dp/B0D78WCNZZ/ref=sr_1_19?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.9d3JJHt_Mb7bCieb19LZEJ47ubcMMh0Obcwkk0fmXO8zJULqs1_6SOhCDEFQg_43lASRMDYJJvzIopRRSJpkahYbCTKQfdPtyUPWilcYc6iUFEqZJkBdqrNdYSXQkBSxCm24MuK0scqoea1ZQ2Re9LDXjIjMZnRfERqpblWVCKDUWUBe1d0D-iO6I4-1hvJWAnr1KV-y8DsdzH028_wt1zgIBwTyVOfvkAW2oGfDGYw.e55EiqGeoFcoinWqzNMVrXv-JOjEE4On5dizBI9TIfo&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213437&sprefix=Mobile%2Caps%2C320&sr=8-19
"iQOO Z10 5G (Silver, 8GB RAM, 128GB Stroage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in The Segment","21,998",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUwNDE2NDc2OTY3NDExOjE3NDkyMTM1NDE6c3BfbXRmOjMwMDU0Mjg1MzY1MjkzMjo6MDo6&url=%2FiQOO-Stroage-Snapdragon-Processor-Brightest%2Fdp%2FB0F2HCGXTB%2Fref%3Dsr_1_156_sspa%3Fcrid%3DNZN6KNCSII19%26dib%3DeyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0%26dib_tag%3Dse%26keywords%3Dmobile%2Bphone%2Bunder%2B20000%26qid%3D1749213541%26sprefix%3DMobile%252Caps%252C320%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Samsung Galaxy A16 5G (Blue Black, 6GB RAM, 128GB Storage) | Super AMOLED | 50MP Triple Camera with Ultra Wide Lens | 6 OS & 6 Years Security Updates | IP54 | Tap & Pay | 5000mAh","15,999",https://www.amazon.in/Samsung-Storage-Security-Updates-5000mAh/dp/B0DJP8QVLF/ref=sr_1_157?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-157
"OPPO A5 Pro 5G (Feather Blue, 8GB RAM, 256GB Storage)|6.67” HD+ 120Hz Refresh Rate Screen | 45W SUPERVOOC|with No Cost EMI/Additional Exchange Offers.","19,999",https://www.amazon.in/OPPO-Feather-SUPERVOOC-Additional-Exchange/dp/B0F4KN3CDN/ref=sr_1_158?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-158
"Lava O3 Pro (Glossy Black, 4 GB RAM, 128 GB Storage)| Bigger 6.56"" HD+ Display | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery | 10W Charging | Charger in Box","6,998",https://www.amazon.in/Lava-O3-Glossy-GB-Charging/dp/B0DP911BW3/ref=sr_1_159?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-159
"Nokia 150 Dual SIM Premium Keypad Phone | Rear Camera, Long Lasting Battery Life, Wireless FM Radio & MP3 Player and All-New Modern Premium Design | Black","2,499",https://www.amazon.in/Nokia-150-Premium-Lasting-Wireless/dp/B0CBKMGD4F/ref=sr_1_160?crid=NZN6KNCSII19&dib=eyJ2IjoiMSJ9.RK7MQqGf6_r3ImFUc0x-4PUApnM3JhrQhfKjFCYELW2csiwQhtWxoVmstoenCvV9m7JhDMdgZV8HnuhTR3AhN8pp4SGumyiYYDzwBGTVzUZZbLw3ejFrwnSRYUqvnleqAV9gdZwIp7WWck5wOm59ibeD9yAhdj9eFJBcBhL40B-zVXpqw-iRyPsxom0FDW2VRwpGOtOSCJ_vEcD32asIG3xDmdxrn3cdNuU_M13CUBg.HxDfq2_W1TedtVYXi-RqJBrFMD6OAbMlQ8vibYYReM0&dib_tag=se&keywords=mobile+phone+under+20000&qid=1749213541&sprefix=Mobile%2Caps%2C320&sr=8-160
